Restaurant,Nickname,Review,Date,Revisit_Count,Reviewer_Review_Count,Reviewer_Photo_Count
호식당 가천대점,콩콩2068,진짜 찐맛집.. 가성비도 좋고 너무 맛있어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,23.1.17.화,2,389,260
호식당 가천대점,사랑하자1171,오랜만에 왔는데 맛있게 잘 먹었습니다~,23.2.20.월,1,450,692
호식당 가천대점,여름사냥,굿,23.7.17.월,1,1,278
호식당 가천대점,llilIIiI,간장새우 존맛ㅠㅠㅠㅠ !!!!,23.3.18.토,1,114,37
호식당 가천대점,TBH1,호식당 항상 잘먹고있어요!,23.4.20.목,2,46,28
호식당 가천대점,깍둑,"연어덮밥 플러스(뱃살 포함) 먹었어요! 너무 맛있었습니다..♡ 연어가 전혀 비리지 않았고, 뱃살 부분은 기름기가 많고 부드러워서 한 가지 덮밥인데도 두 가지 연어 맛을 느낄 수 있어 좋았어요~!
카레도 맛있구 연어덮밥도 맛있는 찐 맛집ㅠㅠ

연어덮밥 플러스 ₩ 10,900
더보기",22.11.1.화,2,912,343
호식당 가천대점,han****,굿,23.6.2.금,1,88,6
호식당 가천대점,현ㄷi,양은 많지 않은데 음식이 깔끔해서 기분 좋게 식사했어요!,23.2.24.금,1,744,75
호식당 가천대점,코도,"차슈추가 필수 타코야끼는,,,",22.12.7.수,2,730,97
호식당 가천대점,장 동 민,여기 연어덮밥 찐 맛집입니다! 직원분들 정말 친절하시고 가게는 작지만 혼밥하기 너무 좋아요👍🏻👍🏻그리고 가성비 최고입니다!,22.9.9.금,1,499,563
호식당 가천대점,콩콩2068,진짜 잘 안가는 지역인데.. 갈 때마다 이것만 먹어요ㅠㅠ 점심시간에는 학생들 많아서 웨이팅 있더라고요ㅠㅠ 점심시간 피해서 가세요!!! 진짜 대존맛🫶❤️ 갈 때마다 밥 한톨까지 싹싹 긁어먹어요!,22.10.28.금,1,389,260
호식당 가천대점,아쭈입니다,"엄청 맛도리! 는 아니지만
무난하게 실패하지 않을 집
새우가 탱탱해서 맛있어요
(새우카레)
더보기",22.12.12.월,1,177,356
호식당 가천대점,늘 여기,맛있어요,23.3.6.월,1,455,152
호식당 가천대점,뽀로주,"토핑 양은 줄고 가격이 올랐지만 그래도 맛있어서 계속 방문하게 됩니다!
카레랑 밥은 리필 가능해서 양이 적진 않습니다!",22.10.31.월,1,205,76
호식당 가천대점,나리깐,차슈덮밥 굿굿,23.2.9.목,1,53,2
호식당 가천대점,seemohan,"치킨카레 먹었는데 일본식 카레 제대로 맛이에요~포장했더니 카레 넉넉히 주셔서 두끼 먹었습니다^^
사장님과 직원분 모두 친절하셔서 더 좋았어요! 강추!",22.10.11.화,1,2,22
호식당 가천대점,정수린,오믈렛카레 짱,23.1.4.수,1,19,5
호식당 가천대점,너나들이의 잡동사니,"연어가 항상 신선하고 두툼해서 만족스러운 곳입니다!(사케동 9,900₩)
밥이 부족하면 리필도 가능해용!!",22.10.8.토,1,74,85
호식당 가천대점,rudtn501,"음식이 정말 맛있습니다.
카레 짱! 연어 짱! 차슈 짱!
또 가야지!!",22.11.23.수,1,11,3
호식당 가천대점,누룽지 고소한 이야기,호식당 맛나요,22.12.13.화,1,661,2
호식당 가천대점,상원92,가끔 찾아오는데 항상 맛있고 양도 꽤 많네요.. 늘 맛있게 먹고 갑니다. 사장님 친절하심,22.9.22.목,1,17,17
호식당 가천대점,yoo****,"너무 맛있어보여서 한입먹고 사진찍었어요
양도 너무많고 너무 맛있어요🤩",22.9.22.목,1,5,1
호식당 가천대점,깍둑,"메뉴 하나 하나 너무 맛있고 정성이 들어간 느낌!
집 근처에 있다면 매일 갈 것 같아요!♡ 가격 저렴한데 맛은 최고! 카레 진짜 맛있어용",22.6.3.금,1,912,343
호식당 가천대점,진주610,친절해요,23.2.23.목,5,3,64
호식당 가천대점,슈루링,연어덮밥 새우장덮밥 이거 최고 ㅠ,22.9.12.월,1,404,29
호식당 가천대점,01****,좋아요,22.10.31.월,1,1,7
호식당 가천대점,네잎클로버2639,진짜 맛있어요,22.11.25.금,1,625,9
호식당 가천대점,떡볶이맛집탐방,연어도 도톰하고 맛있어요!!,22.4.22.금,1,208,638
호식당 가천대점,Ilongforfreedom,좋습니다,22.9.16.금,1,335,9
호식당 가천대점,달콤에플,"혼밥하기 좋은곳
가지덮밥 시즌한정메뉴니까 맛보세용
첨와보셨다면, 카레, 연어덮밥, 추천합니다!
매장에서 먹으면 밥 더먹을 수 있움
더보기",22.3.4.금,1,71,69
호식당 가천대점,햄님92,"가게가 약간 작지만 혼밥 자리도 있고 두~네명이 드실 수 있는 자리도 있어요! 맛이 좋고 카레와 밥은 무상으로 추가 가능하다고 합니다 전 배불러서 추가 못했지만요
오믈렛 안에는 치즈가 위에는 마요네즈가 얹어져 맛있습니다",22.1.26.수,1,51,44
호식당 가천대점,태짱,"예전 1년전보다 맛있어졌네요.
밥과 카레를 더 준다는 점도 맘에 들고요.
조금씩 개선한 부분이 보입니다.
작지만 알찬 가게입니다.
카레 맛있어요ㅋㅋㅋ
새우장은 안짜서 좋구요.
가성비도 좋아요.
더보기",21.12.29.수,1,220,258
호식당 가천대점,마이콜6421,가격도 저렴하고 맛도 좋네요~ 딸이랑 갔는데 둘다 맛있게 잘먹었어요,22.3.26.토,1,42,36
호식당 가천대점,FYTG,굿,22.9.1.목,1,619,5
호식당 가천대점,Joeljoel,평상시에 가지 좋아하시면 꼭 드셔보세용..! 진짜 겁나 맛있어요,22.3.15.화,1,41,36
호식당 가천대점,stars1234,감바스 카레 맛있어요🙈🙈 새우장도 맛있고🍤🍛🦐 :),22.2.16.수,3,533,1
호식당 가천대점,MJ4065,"연어덮밥을 많이 먹어봤지만 여기가 제일 맛있는거 같아요! 8천원도 안되는가격에 이렇게 맛있는 연어덮밥을 먹을 수 있어서 넘나 좋았습니다
자주 오고싶어요 :)",22.2.10.목,1,113,171
호식당 가천대점,쁘띠큐티,맛있어요! 밥 더달라고 요청하면 더 주셔서 좋아요!,22.4.12.화,1,146,39
호식당 가천대점,먐무밈,"호식당 가지덮밥 너무 맛있어용👍
양념도 간이 딱 적당하고 계속 생각나는 맛이에요",22.1.26.수,1,121,97
호식당 가천대점,dlsrud,너무 맛있습니다🤩! 진짜 저의 최애 맛집~👍🏻,22.8.18.목,1,7,4
호식당 가천대점,stars1234,연어덮밥 맛있어요! 🍣 카레도 다음번에 먹어보고 싶네요,21.11.29.월,2,533,1
호식당 가천대점,야야야야야여,ㅡ,22.5.28.토,1,631,21
호식당 가천대점,inthemiddle,"저녁시간 대 혼밥 손님 많음
저녁시간 짬뽕은 품절이었음.

연어덮밥 중, 대 사이즈 선택 가능하고
연어추가 가능. 밥은 무료리필.
반찬, 물 셀프바 이용.

키오스크로 주문하고 메뉴 상당히 빨리나옴.
양이 적은 듯 하나 먹고 일어나 나오면 배부름.
가격 저렴해서 간단한 혼밥 추천.
더보기",21.11.1.월,1,225,173
호식당 가천대점,돈잃고 미각고친다,감바스랑 카레를 잘 섞어드세요 아니면 기름뭉텅이 드실수도 있어요! 맛있어요! 연어덮밥은 사이즈를 나눌 수 있어요 호짬뽕이랑 연어덮밥이 젤 유명한 것 같은데 호짬뽕은 품절이였고! 비오는 추운 월요일이여서 연어덮밥은 안먹고 감바스카레 먹었는제 따끈하고 맛나요! 매장은 넓지않아서 점심시간대나 저녁시간에 웨이팅 있을수도 있어요! 잘보고가세용,21.11.10.수,1,2,983
호식당 가천대점,장씨네리,"성남에는 카레집이 많지도 않은데
호식당이 있어서 기쁩니다. 더군다나 맛은 진짜 좋아요!
밥과 카레양 부족하면 더 먹을수 있어요 !
이런 맛집이 집주변에 있어서 든든하네요! ㅎㅎ
더보기",21.10.19.화,1,270,760
호식당 가천대점,뭉찌애요,오믈렛 카레 맛있어요~~,22.2.4.금,1,1,233
호식당 가천대점,이응1953,오랜만에 갔는데도 맛있네요,22.3.7.월,1,113,65
호식당 가천대점,안예준,다른 말이 필요 없어요 그냥 존맛탱,22.1.27.목,1,14,13
호식당 가천대점,puc****,좋아요,22.5.19.목,1,1,10
호식당 가천대점,햄주무르,다좋은데 된장국 너무너무너무 싱거워용 ㅜㅜ,22.5.11.수,1,128,112
호식당 가천대점,봄비760,카레 진짜 맛있습니다!,22.3.10.목,3,1,39
호식당 가천대점,춍춍쵸옹,정말 친절하고 포장인데도 맛있게 먹었어요! :),22.1.6.목,1,770,236
호식당 가천대점,마들레인,굿,22.5.1.일,1,466,8
호식당 가천대점,LDH25,청결하고 맛있어요,22.2.4.금,1,460,30
호식당 가천대점,봄비760,먹어본 덮밥중에 최고에요 신선한재료 안아끼시는거같구 간도 딱맞고 양도 많아서 가성비도 좋습니다!,22.1.17.월,2,1,39
호식당 가천대점,뀨이니뀨,"가천대의 명물 호식당,, 최고ㅠㅠ!!!",21.12.7.화,1,1,767
호식당 가천대점,lig****,굿,22.3.10.목,1,72,3
호식당 가천대점,아리모,굿,22.2.10.목,4,1,1
호식당 가천대점,sogood,완전 맛있어요! 카레 조금만 더 주셨으면 좋겠어요! 호짬뽕은 차슈가 약간 누린내가 났는데 전체적으로 좋았습니당. 또 가고싶어욤,21.9.25.토,1,33,17
호식당 가천대점,kim****,굿,22.2.24.목,1,878,0
호식당 가천대점,summer04,오므라이스 맛있어요😆 사장님도 친절하세요,21.10.27.수,1,660,198
호식당 가천대점,봄비760,매장이 좁지만 모든메뉴가 맛있는곳,21.11.28.일,1,1,39
호식당 가천대점,KIMMY,"맛있게 잘 먹었습니다~
지금처럼 환기 해주시고.
식당이 너무 좁아요ㅜ",21.11.2.화,1,75,36
호식당 가천대점,soehw,맛있어요! 타코야끼는 추천ㄴㄴ,21.11.28.일,1,140,10
호식당 가천대점,행복한윤이아빠,가천대왔다가 점심으로 포장해서 맛있게 잘 먹었습니다. 번창하세요~~,21.11.20.토,1,19,13
호식당 가천대점,tls****,맛나요,22.2.9.수,1,1,17
호식당 가천대점,Bruno42,밥도 리필되고 좋아요,21.12.10.금,1,449,9
호식당 가천대점,뾰로로룽룽,"호식당이즈
체고",21.10.6.수,1,332,99
호식당 가천대점,you****,군,22.1.7.금,1,424,1
호식당 가천대점,아리모,굿,22.1.6.목,3,1,1
호식당 가천대점,하울9235,좋아요,22.3.7.월,4,2,625
호식당 가천대점,파랑쫑,굿,22.4.27.수,11,866,2
호식당 가천대점,제니1942,ㅇ ㅇㅇㅇㅇㅇㅇ ㅇ,21.12.24.금,1,2,2
호식당 가천대점,주야31,맛있어요,22.1.7.금,1,867,4
호식당 가천대점,HHHyeon,"학교근처 혼밥하기 좋아요~
다음에 다른메뉴도 먹을 예정!!",21.7.28.수,1,191,302
호식당 가천대점,skib3437,진짜 맛있어요!,21.10.22.금,1,248,3
호식당 가천대점,파랑쫑,굿,22.3.29.화,9,866,2
호식당 가천대점,gowell,"맛있고 매장이 예뻐요!
양이 조금 적은 편이에용",21.8.20.금,1,317,62
호식당 가천대점,칙촉75,너무 맛있어요 진차..ㅜ,21.10.13.수,2,344,15
호식당 가천대점,아리모,굿,21.12.3.금,2,1,1
호식당 가천대점,파랑쫑,굿,22.3.19.토,8,866,2
호식당 가천대점,파랑쫑,굿,22.4.5.화,10,866,2
호식당 가천대점,hhh54,맛있음,21.11.17.수,1,374,12
호식당 가천대점,ONE5298,맛있어요!! 연어덮밥 강추★,21.5.26.수,4,406,141
호식당 가천대점,파랑쫑,굿,22.2.21.월,6,866,2
호식당 가천대점,후라이222,좋아요,21.10.31.일,2,75,20
호식당 가천대점,파랑쫑,굿,22.3.10.목,7,866,2
호식당 가천대점,파랑쫑,굿,22.2.14.월,5,866,2
호식당 가천대점,나무38,맛있습니다,21.11.2.화,1,36,14
호식당 가천대점,양도비,맛있어요,21.9.27.월,1,859,135
호식당 가천대점,Rosehingguuu,이 시국에 가게 오픈 전 가게에서 직원분들이 마스크를 안쓰고 계셔서 정말 놀랬어요. 직원분들끼리는 안 걸린다는 건가? 싶었네요.,21.6.10.목,1,435,181
호식당 가천대점,파랑쫑,굿,22.2.5.토,4,866,2
호식당 가천대점,태풍536,"맛있고..
신선해요~
가게가 아담해요",21.5.13.목,1,83,66
호식당 가천대점,또리0125,맛있는데 가격에 비해 양은 좀 적은듯 합니다..!,21.5.31.월,1,221,47
호식당 가천대점,스칼렛3530,맛있어요,21.9.19.일,1,1,22
호식당 가천대점,bratsche09,작은 식당인데도 다 셀프라 좀 불편하네요~ 직원이 바로 앞에 있는데도 안움직이고 손님이 알아서 해야되니까... 셀프방식은 큰식당에서 하는게 맞을듯,21.5.2.일,1,860,191
호식당 가천대점,knk****,좋아요,22.1.4.화,1,2,25
호식당 가천대점,ONE5298,"연어덮밥 강추★★ 가성비갑, 연어두툼",21.3.16.화,3,406,141
호식당 가천대점,stars1234,오믈렛 카레랑 간장새우 맛있어요! 저녁때 가니까 사람이 좀 덜 분비더라고요! 저녁때는 만석이 아니여서 편하게 먹을 수 있어요,21.1.5.화,1,533,1
호식당 가천대점,유명45,재료가 신선하고 깔끔하고 가격도 좋아요,21.5.24.월,1,209,12
호식당 가천대점,데이지9191,오믈렛 진짜 부드럽고 맛있어요ㅋㅋ,21.4.26.월,3,803,82
호식당 가천대점,작은백마z,"#호식당 #차슈덮밥 #가천대맛집

여기 다른 분이 추천해주는 맛집이라 한번 와봤는데식당 안은 겨우 네 테이블 앉을 수 있을 정도로 비좁긴했어요. 그래도 맛은 있고 처음 도전해보는 일본식 덮밥이라 그런지 신선했어요. 가끔 일본여행 온 기분내러 자주 들를 것 같아요",21.4.5.월,1,1,333
호식당 가천대점,성남미식가43,대창이 질기고 맛이없어요..김가루도 별로 안어울리고 단* 이런곳 생각하고 가면 정말 후회합니다. 웨이팅까지 하면서 먹을곳은 아닌거같아요 !.!,21.4.21.수,2,11,6
호식당 가천대점,밍3545,"친절하고 맛있네요
근처에 여기만한곳이 없는듯 합니다 :)",21.3.10.수,1,273,55
호식당 가천대점,데이지9191,양진짜많은데 카레도 밥도 리필되는 혜자스러운곳ㅋㅋㅋ 계란도 촉촉하고 맛있어요!,21.3.22.월,2,803,82
호식당 가천대점,행복향기,정말 맛있어요~! ◡̈,21.2.20.토,1,329,158
호식당 가천대점,러블리뀨우,"사장님도 짱 친절👍🏻
처음 가봤는데~~또 가려구용!!!",21.3.23.화,1,308,50
호식당 가천대점,데이지9191,"차슈가 진짜부드럽고 불맛나서 좋아요
차슈대비 밥만 많다고 느꼈었는데
먹다보니 넉넉했고 맛있어요ㅋㅋ",21.3.8.월,1,803,82
호식당 가천대점,stevelee,"항상 맛있게 잘 먹고갑니다
언제 방문해도 맛있고 같은 맛이나서 좋아요!",21.1.12.화,15,102,208
호식당 가천대점,초당82,맛있어요,21.6.28.월,1,550,10
호식당 가천대점,우주탐험가,대창덮밥 존마탱 오믈렛 존마탱,21.1.22.금,2,331,21
호식당 가천대점,JUny,굿,21.6.25.금,1,402,2
호식당 가천대점,호롤롤롤로48,감바스카레도 굿,21.2.8.월,3,224,49
호식당 가천대점,pip****,"진짜 진짜
맛있어요~^^♡",21.4.23.금,1,571,5
호식당 가천대점,공공공1004,좋,21.6.14.월,1,654,2
호식당 가천대점,송송이53,친절하고 정말 맛있어요ㅠㅠ,21.3.16.화,3,185,37
호식당 가천대점,윤짜19,매장이 참 깔끔해요,21.4.6.화,1,84,65
호식당 가천대점,타므타므,좋아요,21.4.21.수,1,3,26
호식당 가천대점,cms****,굿,21.7.19.월,1,258,11
호식당 가천대점,010102,맛있어요,21.5.12.수,1,97,25
호식당 가천대점,HHH947,"호짬뽕이 매진이라 아쉬웠지만
그래도 카레랑 연어덮밥이 넘 맛있었어요~ㅎㅎ",21.1.7.목,1,118,37
호식당 가천대점,코알라7982,연어덮밥 최애,21.2.2.화,1,561,58
호식당 가천대점,말차나부랭이,정갈한 한끼를 괜찮은 가격에 즐겼습니다. 점심 시간대 끝물에 가서 15분 정도 대기했지만 기다릴 가치가 있었어요.,20.10.6.화,1,611,710
호식당 가천대점,띵지85,"친구들이랑 자주가는 식당입니다!
항상 연어덮밥만 먹었는데 친구가 카레가 맛있다해서 먹어봤다가 입틀어막고 배부른데도 다 먹었습니다 특히 계란말이가 진짜 부드럽고 맛있더라고요! 근처오시면 꼭 드셔보세요 강추입니닷",20.9.21.월,1,57,34
호식당 가천대점,후후5071,맛있어요,21.4.29.목,1,49,14
호식당 가천대점,ns866,좋아요,21.4.23.금,1,2,0
호식당 가천대점,후라이222,기본이 제일 맛있어요!!,21.2.25.목,1,75,20
호식당 가천대점,호롤롤롤로48,호식당은 진리이며 존맛입니다 정말루,20.11.20.금,1,224,49
호식당 가천대점,냠냠62,맛있어여,21.4.14.수,2,540,19
호식당 가천대점,우주탐험가,조금 좁긴한데 맛있습니당!! 담에 또 갈 의향있어요!!,20.12.11.금,1,331,21
